,Plate,PCRIndex,MultiplexGroup,RandomIndex,Col384,Row384,Plate.1,PCRIndex.1,MultiplexGroup.1,RandomIndex.1,Col384.1,Row384.1,R1InputReads,R1WithR1Adapter,R1WithTSO,R1WithN6,R1WithTSO_rc,R1WithN6_rc,R1With3PpolyT,R1With5PpolyT,R1With3PpolyA,R1With5PpolyA,R1WithpolyTLong,R1WithpolyALong,R1WithISPCR_F,R1WithISPCR_R,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1MappingRate,R1UnmappedReads,R1UnuniqueMappedReads,R1OT,R1OB,R1CTOT,R1CTOB,R1TotalC,R1TotalmCGRate,R1TotalmCHGRate,R1TotalmCHHRate,R1MAPQFilteredReads,R1DuplicatedReads,R1DuplicationRate,R1FinalBismarkReads,R2InputReads,R2WithR1Adapter,R2WithTSO,R2WithN6,R2WithTSO_rc,R2WithN6_rc,R2With3PpolyT,R2With5PpolyT,R2With3PpolyA,R2With5PpolyA,R2WithpolyTLong,R2WithpolyALong,R2WithISPCR_F,R2WithISPCR_R,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2MappingRate,R2UnmappedReads,R2UnuniqueMappedReads,R2OT,R2OB,R2CTOT,R2CTOB,R2TotalC,R2TotalmCHGRate,R2TotalmCHHRate,R2MAPQFilteredReads,R2DuplicatedReads,R2DuplicationRate,R2FinalBismarkReads,R2TotalmCGRate,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYFrac,LambdaCYCov,FinalDNAReads,SelectedDNAReadsRatio,FinalCountedReads,FinalRNAReads,RNAUniqueMappedReads,SelectedRNAReadsRatio,CellInputReadPairs,CellBarcodeRatio,GenesDetected,DNAReadsYield,RNAReadsYield,RNA/(DNA+RNA),Dnmt3a_g1,Dnmt3a_g2,Foxg1_g1,Foxg1_g2,Safe_g1,Safe_g2,Total_grna,Dnmt3a_total,Foxg1_total,Safe_total,assign_ident
340,S2,A1,5,K9,8,10,S2,A1,5,K9,8,10,82.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,9122.0,0.975609756097561,0,0.0,80,0,0,0,0,0,0,,,,0,0,0.0,0,82.0,34.0,10.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,9877.0,0.975609756097561,0,0.0,80,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,82,3.573630821422273e-07,0,,0.0,0.0,,,,,,,,,,,
341,S2,A1,5,L10,9,11,S2,A1,5,L10,9,11,309.0,53.0,0.0,0.0,13.0,0.0,1.0,1.0,119.0,0.0,0.0,0.0,0.0,0.0,34.0,301.0,34629.0,0.9741100323624596,6,2.0,295,0,0,0,6,0,65,0.0,0.0,16.4,0,0,0.0,0,309.0,47.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,187.0,301.0,37560.0,0.9741100323624596,0,0.0,301,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,309,1.3466486875847346e-06,0,,0.0,0.0,,,,,,,,,,,
342,S2,A1,5,L21,20,11,S2,A1,5,L21,20,11,537.0,51.0,6.0,0.0,1.0,0.0,5.0,6.0,30.0,23.0,0.0,3.0,0.0,4.0,213.0,524.0,62213.0,0.9757914338919924,4,0.8,518,2,0,0,0,4,111,100.0,23.1,13.0,3,0,0.0,3,537.0,55.0,0.0,0.0,1.0,1.0,88.0,0.0,16.0,0.0,3.0,0.0,0.0,1.0,1710.0,519.0,65071.0,0.9664804469273744,10,1.9,491,18,1,9,0,0,287,3.6,13.3,5,0,0.0,5,80.6,0.0,165.0,0.0,16.0,19.0,0.8421052631578947,0.0,7.0,0.0,2.0396051449818282e-07,0.0,30.0,6.0,0.75,1,1,1,1.0,537,2.34029237939483e-06,1,0.0055865921787709,0.0018621973929236,0.25,,,,,,,,,,,
343,S2,A1,5,L22,21,11,S2,A1,5,L22,21,11,259.0,51.0,0.0,0.0,8.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,11.0,190.0,252.0,29092.0,0.972972972972973,2,0.8,249,1,0,0,1,1,50,100.0,100.0,94.4,1,0,0.0,1,259.0,68.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,69.0,250.0,30938.0,0.9652509652509652,2,0.8,248,0,1,1,0,0,53,100.0,97.0,1,0,0.0,1,100.0,,,,,,,,,,,0.0,0.0,,,2,2,2,1.0,259,1.1287443692053276e-06,2,,0.0077220077220077,1.0,,,,,,,,,,,
344,S2,A1,5,L9,8,11,S2,A1,5,L9,8,11,273.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,17.0,0.0,3.0,0.0,12.0,20.0,270.0,31001.0,0.989010989010989,0,0.0,270,0,0,0,0,0,0,,,,0,0,0.0,0,273.0,33.0,0.0,0.0,1.0,2.0,17.0,0.0,14.0,1.0,18.0,0.0,0.0,0.0,195.0,269.0,33032.0,0.9853479853479854,0,0.0,269,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,273,1.1897575783515615e-06,0,,0.0,0.0,,,,,,,,,,,
345,S2,A1,5,M10,9,12,S2,A1,5,M10,9,12,385.0,50.0,0.0,0.0,13.0,0.0,0.0,32.0,38.0,0.0,0.0,21.0,0.0,15.0,86.0,372.0,43252.0,0.9662337662337662,0,0.0,372,0,0,0,0,0,0,,,,0,0,0.0,0,385.0,42.0,30.0,0.0,2.0,0.0,14.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,1443.0,376.0,45769.0,0.9766233766233766,0,0.0,376,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,385,1.677863251521433e-06,0,,0.0,0.0,,,,,,,,,,,
346,S2,A1,5,M21,20,12,S2,A1,5,M21,20,12,594.0,60.0,1.0,0.0,12.0,0.0,3.0,0.0,54.0,19.0,1.0,44.0,0.0,20.0,244.0,559.0,64977.0,0.9410774410774412,179,32.0,377,3,0,0,111,68,4803,50.8,1.5,2.6,168,152,0.904762,16,594.0,50.0,6.0,0.0,1.0,31.0,65.0,0.0,5.0,0.0,55.0,1.0,0.0,0.0,624.0,569.0,68000.0,0.957912457912458,174,30.6,395,0,81,93,0,0,3740,1.5,1.1,128,117,0.914062,11,99.0,10.0,629.0,0.0158982511923688,17.0,26.0,0.6538461538461539,0.0,53.0,0.0,9.044568596238984e-07,0.0,0.0,27.0,1.0,1,1,1,1.0,594,2.5887033023473536e-06,1,0.0227272727272727,0.0016835016835016,0.0588235294117647,,,,,,,,,,,
347,S2,A1,5,M22,21,12,S2,A1,5,M22,21,12,965.0,94.0,0.0,0.0,15.0,0.0,85.0,96.0,158.0,75.0,0.0,23.0,0.0,10.0,457.0,907.0,106887.0,0.9398963730569948,237,26.1,615,55,0,0,57,180,5778,72.9,51.5,31.6,189,176,0.931217,13,965.0,111.0,4.0,0.0,0.0,5.0,46.0,0.0,44.0,3.0,24.0,0.0,0.0,2.0,2002.0,902.0,113945.0,0.9347150259067356,203,22.5,696,3,39,164,0,0,5255,36.8,28.1,150,140,0.933333,10,90.6,10.0,323.0,0.0309597523219814,10.0,11.0,0.9090909090909092,1.0,23.0,0.0434782608695652,5.075211366148677e-07,0.0,0.0,14.0,0.6086956521739131,88,88,89,0.9887640449438202,965,4.205553344722553e-06,6,0.0072538860103626,0.0911917098445595,6.285714285714286,,,,,111.0,6.0,117.0,,,117.0,Safe
348,S2,A1,5,M9,8,12,S2,A1,5,M9,8,12,209.0,46.0,0.0,0.0,8.0,0.0,0.0,21.0,18.0,0.0,0.0,1.0,0.0,4.0,4.0,200.0,22466.0,0.9569377990430622,0,0.0,197,3,0,0,0,0,0,,,,0,0,0.0,0,209.0,42.0,0.0,0.0,0.0,0.0,33.0,0.0,10.0,0.0,1.0,0.0,0.0,2.0,60.0,200.0,24224.0,0.9569377990430622,0,0.0,200,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,209,9.108400508259208e-07,0,,0.0,0.0,,,,,,,,,,,
349,S2,A1,5,N10,9,13,S2,A1,5,N10,9,13,507.0,66.0,0.0,0.0,6.0,0.0,48.0,33.0,53.0,46.0,0.0,24.0,0.0,13.0,44.0,492.0,56284.0,0.970414201183432,0,0.0,491,1,0,0,0,0,0,,,,0,0,0.0,0,507.0,74.0,18.0,0.0,0.0,1.0,41.0,0.0,53.0,0.0,28.0,0.0,0.0,10.0,879.0,473.0,58774.0,0.9329388560157792,0,0.0,473,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,507,2.2095497883671858e-06,0,,0.0,0.0,,,,,,,,,,,
350,S2,A1,5,N21,20,13,S2,A1,5,N21,20,13,217.0,39.0,0.0,0.0,0.0,0.0,71.0,1.0,30.0,0.0,2.0,14.0,0.0,6.0,84.0,200.0,21382.0,0.9216589861751152,1,0.5,197,2,0,0,1,0,22,,100.0,100.0,1,0,0.0,1,217.0,44.0,1.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,296.0,194.0,23381.0,0.8940092165898618,3,1.5,190,1,1,2,0,0,76,39.3,10.0,3,0,0.0,3,75.0,0.0,51.0,0.0,1.0,3.0,0.3333333333333333,,,,9.483980835732377e-08,0.0,0.0,2.0,0.5,0,1,1,1.0,217,9.45704741766626e-07,0,0.0046082949308755,0.0046082949308755,0.5,,,,,,,,,,,
351,S2,A1,5,N22,21,13,S2,A1,5,N22,21,13,415.0,101.0,0.0,0.0,35.0,0.0,1.0,1.0,3.0,5.0,23.0,23.0,0.0,6.0,16.0,340.0,37511.0,0.8192771084337349,5,1.5,335,0,0,0,3,2,92,0.0,23.1,17.5,5,0,0.0,5,415.0,97.0,6.0,0.0,0.0,3.0,43.0,1.0,3.0,0.0,9.0,24.0,0.0,0.0,1315.0,347.0,41026.0,0.8361445783132531,5,1.4,336,6,3,2,0,0,123,28.6,18.3,5,0,0.0,5,50.0,1.0,162.0,0.0061728395061728,0.0,4.0,0.0,0.0,9.0,0.0,2.793929489445484e-07,0.0,0.0,8.0,0.8,2,2,2,1.0,415,1.8086058425490768e-06,2,0.0096385542168674,0.0048192771084337,0.3333333333333333,,,,,,,,,,,
352,S2,A1,5,N9,8,13,S2,A1,5,N9,8,13,229.0,39.0,0.0,0.0,0.0,0.0,16.0,0.0,26.0,1.0,0.0,0.0,0.0,3.0,79.0,220.0,25586.0,0.960698689956332,0,0.0,220,0,0,0,0,0,0,,,,0,0,0.0,0,229.0,41.0,0.0,0.0,1.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,212.0,220.0,27083.0,0.960698689956332,0,0.0,220,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,229,9.980017781776837e-07,0,,0.0,0.0,,,,,,,,,,,
353,S2,A1,5,O10,9,14,S2,A1,5,O10,9,14,309.0,25.0,0.0,0.0,2.0,0.0,8.0,0.0,10.0,45.0,0.0,1.0,0.0,0.0,31.0,302.0,36141.0,0.9773462783171522,0,0.0,302,0,0,0,0,0,0,,,,0,0,0.0,0,309.0,23.0,39.0,0.0,3.0,24.0,96.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,194.0,303.0,38190.0,0.9805825242718448,0,0.0,303,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,309,1.3466486875847346e-06,0,,0.0,0.0,,,,,,,,,,,
354,S2,A1,5,O21,20,14,S2,A1,5,O21,20,14,301.0,44.0,25.0,0.0,5.0,0.0,1.0,2.0,0.0,45.0,0.0,25.0,0.0,52.0,86.0,287.0,32715.0,0.9534883720930232,43,15.0,200,44,0,0,41,2,985,90.6,98.3,98.1,43,38,0.883721,5,301.0,43.0,14.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,547.0,285.0,35657.0,0.946843853820598,85,29.8,200,0,41,44,0,0,1598,8.3,55.5,82,76,0.926829,6,66.7,2.0,47.0,0.0425531914893617,2.0,2.0,1.0,0.0,1.0,0.0,9.337510089234576e-08,0.0,0.0,3.0,0.2727272727272727,42,42,42,1.0,301,1.3117839966440297e-06,3,0.0049833887043189,0.1395348837209302,7.0,,,,,,,,,,,
355,S2,A1,5,O22,21,14,S2,A1,5,O22,21,14,470.0,75.0,0.0,0.0,0.0,0.0,15.0,10.0,65.0,7.0,2.0,13.0,0.0,14.0,562.0,428.0,49980.0,0.9106382978723404,48,11.2,376,4,0,0,3,45,869,66.7,0.7,0.4,47,43,0.914894,4,470.0,102.0,34.0,0.0,1.0,3.0,56.0,2.0,21.0,0.0,9.0,1.0,0.0,0.0,1863.0,422.0,51970.0,0.8978723404255319,48,11.4,370,4,3,45,0,0,874,0.0,1.2,46,41,0.891304,5,75.0,7.0,208.0,0.0336538461538461,5.0,6.0,0.8333333333333334,0.0,11.0,0.0,3.4969890726349106e-07,0.0,0.0,9.0,1.0,0,0,0,,470,2.0483005927664246e-06,0,0.0095744680851063,0.0,0.0,,,,,125.0,30.0,155.0,,,155.0,Safe
356,S2,A1,5,O9,8,14,S2,A1,5,O9,8,14,413.0,52.0,1.0,0.0,72.0,0.0,0.0,19.0,38.0,0.0,0.0,3.0,0.0,1.0,82.0,403.0,46689.0,0.9757869249394672,12,3.0,391,0,0,0,0,12,336,,0.0,0.0,11,9,0.818182,2,413.0,50.0,2.0,0.0,0.0,15.0,37.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,313.0,405.0,48790.0,0.980629539951574,12,3.0,393,0,0,12,0,0,312,0.0,6.7,0,0,0.0,0,2.8,0.0,56.0,0.0,,,,0.0,2.0,0.0,4.3208870216850213e-08,0.0,0.0,2.0,1.0,0,0,0,,413,1.7998896698139009e-06,0,0.0024213075060532,0.0,0.0,,,,,,,,,,,
357,S2,A1,5,P10,9,15,S2,A1,5,P10,9,15,292.0,41.0,0.0,0.0,1.0,0.0,0.0,22.0,17.0,19.0,0.0,0.0,0.0,1.0,7.0,282.0,33155.0,0.9657534246575342,0,0.0,282,0,0,0,0,0,0,,,,0,0,0.0,0,292.0,40.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.0,289.0,35583.0,0.9897260273972602,0,0.0,289,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,292,1.2725612193357365e-06,0,,0.0,0.0,,,,,,,,,,,
358,S2,A1,5,P21,20,15,S2,A1,5,P21,20,15,605.0,68.0,27.0,0.0,1.0,0.0,0.0,7.0,72.0,26.0,0.0,23.0,0.0,3.0,444.0,561.0,64973.0,0.9272727272727272,185,33.0,369,7,0,0,33,152,4625,81.7,7.2,1.8,172,147,0.854651,25,605.0,80.0,25.0,0.0,0.0,34.0,55.0,0.0,3.0,0.0,21.0,23.0,0.0,0.0,390.0,577.0,69572.0,0.9537190082644628,200,34.7,368,9,36,164,0,0,5056,1.3,3.1,186,171,0.919355,15,93.2,25.0,926.0,0.0269978401727861,26.0,30.0,0.8666666666666667,0.0,53.0,0.0,1.1728645025811118e-06,0.0,0.0,40.0,1.0,0,0,2,0.0,605,2.636642252390824e-06,0,0.0330578512396694,0.0,0.0,,,,,28.0,32.0,60.0,,,60.0,Safe
359,S2,A1,5,P22,21,15,S2,A1,5,P22,21,15,392.0,96.0,0.0,0.0,3.0,0.0,1.0,65.0,8.0,0.0,1.0,15.0,0.0,3.0,104.0,327.0,38703.0,0.8341836734693877,22,6.7,265,40,0,0,22,0,466,51.7,3.6,0.0,22,17,0.772727,5,392.0,97.0,0.0,0.0,0.0,0.0,51.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,113.0,327.0,41481.0,0.8341836734693877,58,17.7,264,5,57,1,0,0,1401,1.6,0.0,21,17,0.809524,4,100.0,2.0,216.0,0.0092592592592592,16.0,17.0,0.9411764705882352,0.0,12.0,0.0,3.5116361472846904e-07,0.0,15.0,9.0,1.0,0,0,0,,392,1.70836985609455e-06,0,0.0114795918367346,0.0,0.0,37.0,1.0,1.0,,,,39.0,38.0,1.0,,Dnmt3a
360,S2,A1,5,P9,8,15,S2,A1,5,P9,8,15,397.0,70.0,0.0,0.0,0.0,0.0,46.0,33.0,7.0,36.0,12.0,0.0,0.0,37.0,29.0,343.0,40211.0,0.8639798488664987,5,1.5,338,0,0,0,0,5,135,100.0,0.0,0.0,5,4,0.8,1,397.0,68.0,3.0,0.0,1.0,2.0,50.0,1.0,60.0,4.0,0.0,12.0,0.0,9.0,1431.0,346.0,42425.0,0.871536523929471,0,0.0,346,0,0,0,0,0,0,,,0,0,0.0,0,,0.0,23.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,4.5039754548072674e-08,0.0,0.0,1.0,1.0,0,0,0,,397,1.7301602879324907e-06,0,0.0012594458438287,0.0,0.0,,,,,,,,,,,
361,S1,A1,6,A11,10,0,S1,A1,6,A11,10,0,54.0,11.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,5361.0,0.8518518518518519,0,0.0,46,0,0,0,0,0,0,,,,0,0,0.0,0,54.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,45.0,5685.0,0.8333333333333334,0,0.0,45,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,54,2.3533666384975945e-07,0,,0.0,0.0,,,,,,,,,,,
362,S1,A1,6,A12,11,0,S1,A1,6,A12,11,0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,170.0,29.0,3308.0,0.9666666666666668,0,0.0,29,0,0,0,0,0,0,,,,0,0,0.0,0,30.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,3515.0,1.0,0,0.0,30,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,30,1.3074259102764413e-07,0,,0.0,0.0,,,,,,,,,,,
363,S1,A1,6,A23,22,0,S1,A1,6,A23,22,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,225.0,1.0,0,0.0,2,0,0,0,0,0,0,,,,0,0,0.0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,242.0,1.0,0,0.0,2,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,2,8.716172735176275e-09,0,,0.0,0.0,,,,,,,,,,,
364,S1,A1,6,A24,23,0,S1,A1,6,A24,23,0,43.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,234.0,27.0,3162.0,0.627906976744186,10,37.0,17,0,0,0,0,10,301,20.0,98.4,90.4,9,6,0.666667,3,43.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,30.0,3782.0,0.6976744186046512,10,33.3,20,0,0,10,0,0,267,94.5,89.1,7,5,0.714286,2,100.0,0.0,47.0,0.0,,,,0.0,2.0,0.0,6.408095159278633e-08,0.0,0.0,2.0,0.4,9,9,9,1.0,43,1.873977138062899e-07,2,0.0232558139534883,0.2093023255813953,2.25,,,,,,,,,,,
365,S1,A1,6,B11,10,1,S1,A1,6,B11,10,1,43.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,41.0,4871.0,0.9534883720930232,0,0.0,41,0,0,0,0,0,0,,,,0,0,0.0,0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,59.0,42.0,4957.0,0.9767441860465116,0,0.0,42,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,43,1.873977138062899e-07,0,,0.0,0.0,,,,,,,,,,,
366,S1,A1,6,B12,11,1,S1,A1,6,B12,11,1,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1058.0,0.8333333333333334,0,0.0,10,0,0,0,0,0,0,,,,0,0,0.0,0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,856.0,0.8333333333333334,0,0.0,10,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,12,5.229703641105765e-08,0,,0.0,0.0,,,,,,,,,,,
367,S1,A1,6,B23,22,1,S1,A1,6,B23,22,1,9.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,647.0,0.7777777777777778,2,28.6,5,0,0,0,2,0,56,87.5,0.0,2.5,2,0,0.0,2,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,707.0,0.7777777777777778,1,14.3,5,1,1,0,0,0,22,0.0,0.0,1,0,0.0,1,100.0,1.0,68.0,0.0147058823529411,8.0,9.0,0.8888888888888888,0.0,4.0,0.0,1.362177942429515e-07,0.0,0.0,3.0,1.0,0,0,0,,9,3.9222777308293243e-08,0,0.1666666666666666,0.0,0.0,,,,,,,,,,,
368,S1,A1,6,B24,23,1,S1,A1,6,B24,23,1,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,101.0,0.3333333333333333,0,0.0,2,0,0,0,0,0,0,,,,0,0,0.0,0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,169.0,0.3333333333333333,0,0.0,2,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,6,2.6148518205528826e-08,0,,0.0,0.0,,,,,,,,,,,
369,S1,A1,6,C11,10,2,S1,A1,6,C11,10,2,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,11.0,1263.0,0.9166666666666666,0,0.0,11,0,0,0,0,0,0,,,,0,0,0.0,0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1371.0,0.9166666666666666,0,0.0,11,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,12,5.229703641105765e-08,0,,0.0,0.0,,,,,,,,,,,
370,S1,A1,6,C12,11,2,S1,A1,6,C12,11,2,48.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,5573.0,0.9791666666666666,8,17.0,39,0,0,0,0,8,249,100.0,0.0,12.5,8,6,0.75,2,48.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,47.0,6005.0,0.9791666666666666,3,6.4,44,0,0,3,0,0,71,14.3,0.0,0,0,0.0,0,100.0,6.0,62.0,0.0967741935483871,1.0,1.0,1.0,0.0,4.0,0.0,4.5039754548072674e-08,0.0,0.0,2.0,1.0,0,0,0,,48,2.091881456442306e-07,0,0.0208333333333333,0.0,0.0,,,,,,,,,,,
371,S1,A1,6,C23,22,2,S1,A1,6,C23,22,2,186.0,11.0,1.0,0.0,19.0,0.0,3.0,18.0,11.0,6.0,1.0,0.0,0.0,0.0,51.0,181.0,21602.0,0.9731182795698924,5,2.8,176,0,0,0,2,3,103,66.7,43.5,36.4,3,0,0.0,3,186.0,17.0,1.0,0.0,0.0,1.0,8.0,0.0,12.0,0.0,13.0,1.0,0.0,0.0,150.0,181.0,22149.0,0.9731182795698924,5,2.8,176,0,3,2,0,0,125,57.1,55.4,4,0,0.0,4,60.0,3.0,93.0,0.032258064516129,2.0,3.0,0.6666666666666666,0.0,7.0,0.0,1.845531405872246e-07,0.0,0.0,4.0,0.5714285714285714,2,2,2,1.0,186,8.106040643713936e-07,2,0.010752688172043,0.010752688172043,0.5,,,,,,,,,,,
372,S1,A1,6,C24,23,2,S1,A1,6,C24,23,2,98.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0,31.0,95.0,11311.0,0.9693877551020408,9,9.5,86,0,0,0,3,6,251,41.7,1.8,0.0,8,2,0.25,6,98.0,7.0,10.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,95.0,12103.0,0.9693877551020408,6,6.3,87,2,2,4,0,0,178,0.0,0.8,5,0,0.0,5,61.5,1.0,293.0,0.0034129692832764,8.0,14.0,0.5714285714285714,0.0,24.0,0.0,4.3355340963348e-07,0.0,0.0,11.0,1.0,0,0,0,,98,4.270924640236375e-07,0,0.0561224489795918,0.0,0.0,,,,,,,,,,,
373,S1,A1,6,D11,10,3,S1,A1,6,D11,10,3,52.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,0.0,1.0,0.0,0.0,0.0,48.0,5619.0,0.9230769230769232,0,0.0,48,0,0,0,0,0,0,,,,0,0,0.0,0,52.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,49.0,6175.0,0.9423076923076924,0,0.0,49,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,52,2.266204911145832e-07,0,,0.0,0.0,,,,,,,,,,,
374,S1,A1,6,D12,11,3,S1,A1,6,D12,11,3,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3042.0,1.0,1,3.8,25,0,0,0,1,0,25,90.0,0.0,0.0,0,0,0.0,0,26.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,3243.0,1.0,1,3.8,25,0,1,0,0,0,25,0.0,0.0,0,0,0.0,0,90.0,,,,,,,,,,,0.0,0.0,,,0,0,0,,26,1.1331024555729159e-07,0,,0.0,0.0,,,,,,,,,,,
375,S1,A1,6,D23,22,3,S1,A1,6,D23,22,3,181.0,12.0,0.0,0.0,11.0,0.0,10.0,1.0,19.0,0.0,1.0,4.0,0.0,2.0,20.0,166.0,20128.0,0.9171270718232044,11,6.6,154,1,0,0,0,11,247,100.0,0.0,0.6,11,8,0.727273,3,181.0,16.0,0.0,0.0,0.0,21.0,30.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,321.0,171.0,21688.0,0.9447513812154696,11,6.4,160,0,0,11,0,0,387,0.0,0.3,10,7,0.7,3,57.1,2.0,159.0,0.0125786163522012,10.0,11.0,0.9090909090909092,0.0,16.0,0.0,2.479017384475219e-07,0.0,0.0,6.0,1.0,0,0,0,,181,7.88813632533453e-07,0,0.0165745856353591,0.0,0.0,,,,,,,,,,,
